0 0. 0
0 0.01 0
0 0.02 0
0 0.03 0
0 0.04 0
0 0.05 0
0 0.06 0
0 0.07 0
0 0.08 0
0 0.09 0
0 0.1 0
0 0.11 0
0 0.12 0
0 0.13 0
0 0.14 0
0 0.15 0
0 0.16 0
0 0.17 0
0 0.18 0
0 0.19 0
0 0.2 0
0 0.21 0
0 0.22 0
0 0.23 0
0 0.24 0
0 0.25 0
0 0.26 0
0 0.27 0
0 0.28 0
0 0.29 0
0 0.3 0
0 0.31 0
0 0.32 0
0 0.33 0
0 0.34 0
0 0.35000000000000003 0
0 0.36 0
0 0.37 0
0 0.38 0
0 0.39 0
0 0.4 0
0 0.41000000000000003 0
0 0.42 0
0 0.43 0
0 0.44 0
0 0.45 0
0 0.46 0
0 0.47000000000000003 0
0 0.48 0
0 0.49 0
0 0.5 0
0 0.51 0
0 0.52 0
0 0.53 0
0 0.54 0
0 0.55 0
0 0.56 0
0 0.5700000000000001 0
0 0.58 0
0 0.59 0
0 0.6 0
0 0.61 0
0 0.62 0
0 0.63 0
0 0.64 0
0 0.65 0
0 0.66 0
0 0.67 0
0 0.68 0
0 0.6900000000000001 0
0 0.7000000000000001 0
0 0.71 0
0 0.72 0
0 0.73 0
0 0.74 0
0 0.75 0
0 0.76 0
0 0.77 0
0 0.78 0
0 0.79 0
0 0.8 0
0 0.81 0
0 0.8200000000000001 0
0 0.8300000000000001 0
0 0.84 0
0 0.85 0
0 0.86 0
0 0.87 0
0 0.88 0
0 0.89 0
0 0.9 0
0 0.91 0
0 0.92 0
0 0.93 0
0 0.9400000000000001 0
0 0.9500000000000001 0
0 0.96 0
0 0.97 0
0 0.98 0
0 0.99 0
0 1. 0
0 1.01 0
0 1.02 0
0 1.03 0
0 1.04 0
0 1.05 0
0 1.06 0
0 1.07 0
0 1.08 0
0 1.09 0
0 1.1 0
0 1.11 0
0 1.12 0
0 1.1300000000000001 0
0 1.1400000000000001 0
0 1.1500000000000001 0
0 1.16 0
0 1.17 0
0 1.18 0
0 1.19 0
0 1.2 0
0 1.21 0
0 1.22 0
0 1.23 0
0 1.24 0
0 1.25 0
0 1.26 0
0 1.27 0
0 1.28 0
0 1.29 0
0 1.3 0
0 1.31 0
0 1.32 0
0 1.33 0
0 1.34 0
0 1.35 0
0 1.36 0
0 1.37 0
0 1.3800000000000001 0
0 1.3900000000000001 0
0 1.4000000000000001 0
0 1.41 0
0 1.42 0
0 1.43 0
0 1.44 0
0 1.45 0
0 1.46 0
0 1.47 0
0 1.48 0
0 1.49 0
0 1.5 0
0 1.51 0
0 1.52 0
0 1.53 0
0 1.54 0
0 1.55 0
0 1.56 0
0 1.57 0
0 1.58 0
0 1.59 0
0 1.6 0
0 1.61 0
0 1.62 0
0 1.6300000000000001 0
0 1.6400000000000001 0
0 1.6500000000000001 0
0 1.6600000000000001 0
0 1.67 0
0 1.68 0
0 1.69 0
0 1.7 0
0 1.71 0
0 1.72 0
0 1.73 0
0 1.74 0
0 1.75 0
0 1.76 0
0 1.77 0
0 1.78 0
0 1.79 0
0 1.8 0
0 1.81 0
0 1.82 0
0 1.83 0
0 1.84 0
0 1.85 0
0 1.86 0
0 1.87 0
0 1.8800000000000001 0
0 1.8900000000000001 0
0 1.9000000000000001 0
0 1.9100000000000001 0
0 1.92 0
0 1.93 0
0 1.94 0
0 1.95 0
0 1.96 0
0 1.97 0
0 1.98 0
0 1.99 0
0 2. 0
0 2.0100000000000002 0
0 2.02 0
0 2.0300000000000002 0
0 2.04 0
0 2.05 0
0 2.06 0
0 2.07 0
0 2.08 0
0 2.09 0
0 2.1 0
0 2.11 0
0 2.12 0
0 2.13 0
0 2.14 0
0 2.15 0
0 2.16 0
0 2.17 0
0 2.18 0
0 2.19 0
0 2.2 0
0 2.21 0
0 2.22 0
0 2.23 0
0 2.24 0
0 2.25 0
0 2.2600000000000002 0
0 2.27 0
0 2.2800000000000002 0
0 2.29 0
0 2.3000000000000003 0
0 2.31 0
0 2.32 0
0 2.33 0
0 2.34 0
0 2.35 0
0 2.36 0
0 2.37 0
0 2.38 0
0 2.39 0
0 2.4 0
0 2.41 0
0 2.42 0
0 2.43 0
0 2.44 0
0 2.45 0
0 2.46 0
0 2.47 0
0 2.48 0
0 2.49 0
0 2.5 0
0 2.5100000000000002 0
0 2.52 0
0 2.5300000000000002 0
0 2.54 0
0 2.5500000000000003 0
0 2.56 0
0 2.57 0
0 2.58 0
0 2.59 0
0 2.6 0
0 2.61 0
0 2.62 0
0 2.63 0
0 2.64 0
0 2.65 0
0 2.66 0
0 2.67 0
0 2.68 0
0 2.69 0
0 2.7 0
0 2.71 0
0 2.72 0
0 2.73 0
0 2.74 0
0 2.75 0
0 2.7600000000000002 0
0 2.77 0
0 2.7800000000000002 0
0 2.79 0
0 2.8000000000000003 0
0 2.81 0
0 2.82 0
0 2.83 0
0 2.84 0
0 2.85 0
0 2.86 0
0 2.87 0
0 2.88 0
0 2.89 0
0 2.9 0
0 2.91 0
0 2.92 0
0 2.93 0
0 2.94 0
0 2.95 0
0 2.96 0
0 2.97 0
0 2.98 0
0 2.99 0
0.01 0 0
0.01 0.01 5.009000949868218
0.01 0.02 5.066844573836086
0.01 0.03 5.134273330117967
0.01 0.04 5.208326885028321
0.01 0.05 5.2860200831516
0.01 0.06 5.365269105419441
0.01 0.07 5.4447008286055905
0.01 0.08 5.523412374463163
0.01 0.09 5.600803756210668
0.01 0.1 5.676471567516157
0.01 0.11 5.75014218807479
0.01 0.12 5.821629342023886
0.01 0.13 5.890806642093727
0.01 0.14 5.957589481079081
0.01 0.15 6.021922861636724
0.01 0.16 6.083773072400735
0.01 0.17 6.14312190261297
0.01 0.18 6.199962562048564
0.01 0.19 6.254296765395894
0.01 0.2 6.306132623753698
0.01 0.21 6.355483103208851
0.01 0.22 6.402364886985692
0.01 0.23 6.446797527881242
0.01 0.24 6.488802811799174
0.01 0.25 6.528404276176804
0.01 0.26 6.565626843049675
0.01 0.27 6.6004965375711
0.01 0.28 6.63304027075619
0.01 0.29 6.663285670709471
0.01 0.3 6.691260950721342
0.01 0.31 6.716994805504066
0.01 0.32 6.740516329026332
0.01 0.33 6.76185494898259
0.01 0.34 6.781040374095743
0.01 0.35000000000000003 6.7981025514070215
0.01 0.36 6.813071631280703
0.01 0.37 6.825977938437544
0.01 0.38 6.836851947716187
0.01 0.39 6.845724263455201
0.01 0.4 6.85262560179389
0.01 0.41000000000000003 6.8575867751840915
0.01 0.42 6.860638678660436
0.01 0.43 6.861812277500624
0.01 0.44 6.861138595941237
0.01 0.45 6.858648706734306
0.01 0.46 6.854373721380917
0.01 0.47000000000000003 6.848344780849599
0.01 0.48 6.840593046723497
0.01 0.49 6.831149692648966
0.01 0.5 6.820045896040389
0.01 0.51 6.807312829982852
0.01 0.52 6.792981655295819
0.01 0.53 6.777083512723506
0.01 0.54 6.759649515241116
0.01 0.55 6.740710740447481
0.01 0.56 6.720298223040916
0.01 0.5700000000000001 6.698442947376921
0.01 0.58 6.67517584008238
0.01 0.59 6.650527762746604
0.01 0.6 6.624529504677058
0.01 0.61 6.5972117757190105
0.01 0.62 6.5686051991434695
0.01 0.63 6.538740304609593
0.01 0.64 6.507647521187777
0.01 0.65 6.475357170472584
0.01 0.66 6.441899459760707
0.01 0.67 6.407304475315971
0.01 0.68 6.371602175717237
0.01 0.6900000000000001 6.334822385289247
0.01 0.7000000000000001 6.2969947876264785
0.01 0.71 6.258148919211486
0.01 0.72 6.21831416311581
0.01 0.73 6.177519742815037
0.01 0.74 6.135794716090121
0.01 0.75 6.093167969034643
0.01 0.76 6.049668210167844
0.01 0.77 6.005323964648002
0.01 0.78 5.960163568597324
0.01 0.79 5.914215163530883
0.01 0.8 5.86750669090114
0.01 0.81 5.82006588674658
0.01 0.8200000000000001 5.771920276458111
0.01 0.8300000000000001 5.723097169654351
0.01 0.84 5.673623655171694
0.01 0.85 5.623526596173908
0.01 0.86 5.572832625365671
0.01 0.87 5.521568140333949
0.01 0.88 5.469759298996109
0.01 0.89 5.417432015169401
0.01 0.9 5.36461195425433
0.01 0.91 5.3113245290370985
0.01 0.92 5.257594895605674
0.01 0.93 5.203447949383584
0.01 0.9400000000000001 5.148908321281616
0.01 0.9500000000000001 5.094000373964483
0.01 0.96 5.038748198234625
0.01 0.97 4.983175609531064
0.01 0.98 4.927306144543779
0.01 0.99 4.8711630579458145
0.01 1. 4.814769319236772
0.01 1.01 4.75814760970494
0.01 1.02 4.701320319500154
0.01 1.03 4.64430954482038
0.01 1.04 4.587137085215509
0.01 1.05 4.529824440998231
0.01 1.06 4.472392810771048
0.01 1.07 4.4148630890617335
0.01 1.08 4.357255864071055
0.01 1.09 4.299591415531515
0.01 1.1 4.241889712672293
0.01 1.11 4.184170412297004
0.01 1.12 4.126452856964531
0.01 1.1300000000000001 4.068756073282078
0.01 1.1400000000000001 4.0110987703004595
0.01 1.1500000000000001 3.9534993380182235
0.01 1.16 3.8959758459880827
0.01 1.17 3.8385460420295616
0.01 1.18 3.781227351042679
0.01 1.19 3.724036873925782
0.01 1.2 3.666991386594522
0.01 1.21 3.61010733910019
0.01 1.22 3.5534008548499827
0.01 1.23 3.496887729924058
0.01 1.24 3.440583432492004
0.01 1.25 3.384503102326051
0.01 1.26 3.328661550409987
0.01 1.27 3.2730732586437083
0.01 1.28 3.2177523796423855
0.01 1.29 3.162712736628538
0.01 1.3 3.107967823416569
0.01 1.31 3.0535308044893656
0.01 1.32 2.999414515164792
0.01 1.33 2.945631461851951
0.01 1.34 2.892193822396613
0.01 1.35 2.83911344651366
0.01 1.36 2.7864018563064596
0.01 1.37 2.7340702468722946
0.01 1.3800000000000001 2.6821294869921104
0.01 1.3900000000000001 2.6305901199042183
0.01 1.4000000000000001 2.5794623641612313
0.01 1.41 2.528756114568128
0.01 1.42 2.4784809432021513
0.01 1.43 2.4286461005116258
0.01 1.44 2.379260516494415
0.01 1.45 2.3303328019544964
0.01 1.46 2.281871249834698
0.01 1.47 2.2338838366268443
0.01 1.48 2.186378223855519
0.01 1.49 2.13936175963727
0.01 1.5 2.092841480312448
0.01 1.51 2.0468241121492046
0.01 1.52 2.0013160731191526
0.01 1.53 1.9563234747435054
0.01 1.54 1.9118521240081288
0.01 1.55 1.8679075253479824
0.01 1.56 1.824494882698389
0.01 1.57 1.7816191016137617
0.01 1.58 1.7392847914518221
0.01 1.59 1.6974962676229564
0.01 1.6 1.6562575539033413
0.01 1.61 1.6155723848119323
0.01 1.62 1.5754442080492392
0.01 1.6300000000000001 1.5358761869979383
0.01 1.6400000000000001 1.496871203284122
0.01 1.6500000000000001 1.4584318593984509
0.01 1.6600000000000001 1.420560481376392
0.01 1.67 1.3832591215364551
0.01 1.68 1.3465295612763921
0.01 1.69 1.3103733139256506
0.01 1.7 1.2747916276539568
0.01 1.71 1.239785488435025
0.01 1.72 1.205355623064773
0.01 1.73 1.1715025022330898
0.01 1.74 1.1382263436487903
0.01 1.75 1.1055271152166903
0.01 1.76 1.0734045382663953
0.01 1.77 1.0418580908319623
0.01 1.78 1.0108870109818318
0.01 1.79 0.9804903001984223
0.01 1.8 0.9506667268065994
0.01 1.81 0.9214148294506204
0.01 1.82 0.8927329206187821
0.01 1.83 0.8646190902151045
0.01 1.84 0.8370712091778155
0.01 1.85 0.8100869331435253
0.01 1.86 0.7836637061570767
0.01 1.87 0.75779876442614
0.01 1.8800000000000001 0.7324891401201342
0.01 1.8900000000000001 0.7077316652129967
0.01 1.9000000000000001 0.6835229753691799
0.01 1.9100000000000001 0.6598595138725011
0.01 1.92 0.636737535597098
0.01 1.93 0.6141531110203594
0.01 1.94 0.592102130276909
0.01 1.95 0.570580307253577
0.01 1.96 0.5495831837245427
0.01 1.97 0.5291061335264071
0.01 1.98 0.5091443667725916
0.01 1.99 0.4896929341066245
0.01 2. 0.47074673099391523
0.01 2.0100000000000002 0.45230050205139705
0.01 2.02 0.43434884541475327
0.01 2.0300000000000002 0.41688621714254337
0.01 2.04 0.39990693565698676
0.01 2.05 0.38340518622062114
0.01 2.06 0.36737502544866574
0.01 2.07 0.35181038585627017
0.01 2.08 0.33670508044040004
0.01 2.09 0.3220528072955512
0.01 2.1 0.30784715426300835
0.01 2.11 0.29408160361285435
0.01 2.12 0.28074953675828535
0.01 2.13 0.26784423900148696
0.01 2.14 0.25535890431053226
0.01 2.15 0.2432866401265666
0.01 2.16 0.2316204722005405
0.01 2.17 0.22035334945880655
0.01 2.18 0.20947814889675223
0.01 2.19 0.19898768049961996
0.01 2.2 0.18887469218968203
0.01 2.21 0.17913187479878176
0.01 2.22 0.16975186706529158
0.01 2.23 0.1607272606544559
0.01 2.24 0.1520506052009234
0.01 2.25 0.14371441337240876
0.01 2.2600000000000002 0.1357111659531278
0.01 2.27 0.12803331694573936
0.01 2.2800000000000002 0.1206732986903496
0.01 2.29 0.11362352699906648
0.01 2.3000000000000003 0.10687640630453503
0.01 2.31 0.10042433482073375
0.01 2.32 0.09425970971420584
0.01 2.33 0.08837493228383864
0.01 2.34 0.08276241314713093
0.01 2.35 0.07741457743075525
0.01 2.36 0.07232386996315462
0.01 2.37 0.06748276046667591
0.01 2.38 0.06288374874667103
0.01 2.39 0.05851936987478129
0.01 2.4 0.05438219936350081
0.01 2.41 0.050464858328877135
0.01 2.42 0.046760018638084405
0.01 2.43 0.04326040803836025
0.01 2.44 0.039958815263608206
0.01 2.45 0.03684809511474868
0.01 2.46 0.03392117350967191
0.01 2.47 0.031171052498399108
0.01 2.48 0.028590815238811604
0.01 2.49 0.026173630928039104
0.01 2.5 0.023912759684316814
0.01 2.5100000000000002 0.0218015573738312
0.01 2.52 0.019833480376768464
0.01 2.5300000000000002 0.01800209028645145
0.01 2.54 0.01630105853511938
0.01 2.5500000000000003 0.01472417093955215
0.01 2.56 0.013265332159364198
0.01 2.57 0.011918570060414108
0.01 2.58 0.01067803997536376
0.01 2.59 0.009538028853003998
0.01 2.6 0.008492959287513549
0.01 2.61 0.007537393418361063
0.01 2.62 0.006666036691071474
0.01 2.63 0.0058737414685735845
0.01 2.64 0.005155510482318659
0.01 2.65 0.004506500111804988
0.01 2.66 0.0039220234805699165
0.01 2.67 0.003397553356107908
0.01 2.68 0.0029287248405461546
0.01 2.69 0.0025113378382537604
0.01 2.7 0.00214135928587935
0.01 2.71 0.0018149251295965872
0.01 2.72 0.0015283420335977748
0.01 2.73 0.0012780888030991993
0.01 2.74 0.0010608175043159687
0.01 2.75 0.0008733542630236173
0.01 2.7600000000000002 0.0007126997224470657
0.01 2.77 0.0005760291403064531
0.01 2.7800000000000002 0.00046069210389820277
0.01 2.79 0.00036421184110127205
0.01 2.8000000000000003 0.00028428410416860835
0.01 2.81 0.0002187756020919324
0.01 2.82 0.00016572195621297433
0.01 2.83 0.00012332515259351392
0.01 2.84 0.00008995046344972257
0.01 2.85 0.00006412280870043562
0.01 2.86 0.00004452252737342956
0.01 2.87 0.00002998052725606544
0.01 2.88 0.00001947277976518585
0.01 2.89 0.00001211412554414729
0.01 2.9 7.1513547701331365e-6
0.01 2.91 3.9555245705891695e-6
0.01 2.92 2.013474301594987e-6
0.01 2.93 9.184977311026464e-7
0.01 2.94 3.601293940449125e-7
